,original,gen,PSNR,CS,CPL,SSIM,label
1662,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369G561_383.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2369G561_383_torchvision.jpg,7.550424577,0.045553677,56.574623,0.434676827,Lost
1663,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275Q151_326.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2275Q151_326_torchvision.jpg,14.7771934,0.6998263,76.10034,0.717620499,Lost
1664,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372R652_405.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2372R652_405_torchvision.jpg,12.37878256,0.05330962,96.75716,0.405618935,Lost
1665,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778P951_20200514_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1778P951_20200514_OH01_DG06_2_13_torchvision.jpg,11.17494364,0.06817559,87.31015,0.479737035,Lost
1666,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2367S991_371.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2367S991_371_torchvision.jpg,18.59851535,0.863861,19.204803,0.903381271,Ok
1667,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074P871_20200512_OH01_DG06_2_12_torchvision.jpg,18.63131767,0.5607213,42.87222,0.867168581,Lost
1668,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2080H201_206.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2080H201_206_torchvision.jpg,22.74981683,0.9030168,29.315296,0.877296216,Ok
1669,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2679X672_537.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2679X672_537_torchvision.jpg,17.2452565,0.83442414,26.77988,0.848596978,Ok
1670,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X955_20200513_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974X955_20200513_OH01_DG06_2_19_torchvision.jpg,12.0677809,0.12991261,147.67168,0.479442683,Lost
1671,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578H763_20200409_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1578H763_20200409_OH01_DG06_2_11_torchvision.jpg,20.65847314,0.8935794,17.76486,0.905930638,Ok
1672,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479B613_478.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479B613_478_torchvision.jpg,15.92233177,0.7385199,54.48278,0.831836105,Lost
1673,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276W041_341.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2276W041_341_torchvision.jpg,13.46974535,0.81927276,58.237267,0.830923833,Ok
1674,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2172W242_782.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2172W242_782_torchvision.jpg,13.01379906,0.7086388,33.57813,0.805861973,Ok
1675,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1773A891_20200416_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1773A891_20200416_OH01_DG06_2_21_torchvision.jpg,7.131750553,0.056690644,179.8271,0.267710301,Lost
1676,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1472E721_599.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1472E721_599_torchvision.jpg,20.49595841,0.85836613,28.239857,0.826438165,Ok
1677,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23682211_374.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_23682211_374_torchvision.jpg,13.87691981,0.30301672,98.54154,0.703458152,Lost
1678,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173E423_784.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2173E423_784_torchvision.jpg,27.07177555,0.96121824,9.474874,0.947195574,Ok
1679,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2580R831_520.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2580R831_520_torchvision.jpg,11.65967039,0.83424306,51.530018,0.65792083,Ok
1680,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372C532_402.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2372C532_402_torchvision.jpg,11.84352973,0.6299474,48.457897,0.718107605,Ok
1681,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1574H882_612.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1574H882_612_torchvision.jpg,25.01889413,0.921357,8.427127,0.948335029,Ok
1682,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2570G962_496.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2570G962_496_torchvision.jpg,9.438822358,0.049029212,82.52182,0.4834957,Lost
1683,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366P881_367.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2366P881_367_torchvision.jpg,23.22963882,0.88466686,18.147722,0.904700657,Ok
1684,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174Y872_813.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2174Y872_813_torchvision.jpg,15.87269273,0.80173963,26.659458,0.862420991,Ok
1685,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26712953_528.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_26712953_528_torchvision.jpg,23.043975,0.8612766,24.980946,0.881218106,Ok
1686,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578H763_20200409_OH01_DG06_2_10.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1578H763_20200409_OH01_DG06_2_10_torchvision.jpg,20.37899947,0.8088835,41.94921,0.856962272,Ok
1687,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371P821_393.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2371P821_393_torchvision.jpg,7.815474443,0.4334006,56.51644,0.590022451,Lost
1688,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274G712_298.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2274G712_298_torchvision.jpg,17.13141722,0.766099,37.008575,0.862972505,Ok
1689,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P352_20200512_OH01_DG06_2_21_torchvision.jpg,13.41498655,0.67353576,51.783043,0.792457746,Ok
1690,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_28733422_562.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_28733422_562_torchvision.jpg,8.629593173,0.048151724,65.910385,0.438347526,Lost
1691,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2380S391_442.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2380S391_442_torchvision.jpg,23.25913059,0.92921126,15.597781,0.923131671,Ok
1692,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G752_741.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074G752_741_torchvision.jpg,12.28275968,0.5271235,48.821842,0.792872333,Lost
1693,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274C521_293.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2274C521_293_torchvision.jpg,17.98966743,0.7498309,67.233154,0.794115827,Ok
1694,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1976Q351_709.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1976Q351_709_torchvision.jpg,16.60506851,0.9014314,24.49742,0.809745836,Ok
1695,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2473P841_470.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2473P841_470_torchvision.jpg,9.72748161,0.8805708,28.788141,0.661698354,Ok
1696,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2172S282_781.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2172S282_781_torchvision.jpg,17.25676765,0.889945,13.9755,0.907157557,Ok
1697,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1967E671_683.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1967E671_683_torchvision.jpg,16.19304394,0.3115009,39.891064,0.683879903,Lost
1698,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176E201_224.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2176E201_224_torchvision.jpg,13.02596709,0.17104034,78.64762,0.5944094,Lost
1699,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1672D721_20200401_OH01_DG06_2_24.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1672D721_20200401_OH01_DG06_2_24_torchvision.jpg,25.01611652,0.8652231,18.58392,0.928103561,Ok
1700,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075Z821_774.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2075Z821_774_torchvision.jpg,23.39331371,0.93743926,9.69236,0.949687265,Ok
1701,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175X191_830.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2175X191_830_torchvision.jpg,8.746108147,0.83446974,32.240253,0.74347815,Ok
1702,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_17724802_653.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_17724802_653_torchvision.jpg,26.06109669,0.8673887,22.63501,0.911040092,Ok
1703,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1676Z713_20200403_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1676Z713_20200403_OH01_DG06_2_21_torchvision.jpg,17.3938385,0.8413771,27.273743,0.873352436,Ok
1704,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2177Z611_238.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2177Z611_238_torchvision.jpg,13.31246625,0.43569565,60.951782,0.797305325,Lost
1705,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2171C641_777.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2171C641_777_torchvision.jpg,23.37506758,0.9236465,13.103468,0.918823121,Ok
1706,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2466R761_453.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2466R761_453_torchvision.jpg,15.12392695,0.12639016,96.00165,0.599873378,Lost
1707,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074Y331_756.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2074Y331_756_torchvision.jpg,16.57602722,0.27437347,89.12232,0.805871046,Lost
1708,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175R643_822.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2175R643_822_torchvision.jpg,9.973994756,0.051185444,72.31597,0.604666928,Lost
1709,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2073A262_20200511_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2073A262_20200511_OH01_DG06_2_5_torchvision.jpg,25.18237304,0.91574067,19.989647,0.900823869,Ok
1710,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1671R751_623.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1671R751_623_torchvision.jpg,7.18861649,0.065020114,152.06108,0.327403712,Lost
1711,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_28721232_560.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_28721232_560_torchvision.jpg,24.12635485,0.88223827,15.8513775,0.885365221,Ok
1712,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26711781_526.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_26711781_526_torchvision.jpg,13.16112186,0.462677,59.494385,0.794337571,Lost
1713,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674Z011_20200416_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1674Z011_20200416_OH01_DG06_2_13_torchvision.jpg,17.80197846,0.87461215,37.64693,0.832641716,Ok
1714,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1674E732_20200403_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1674E732_20200403_OH01_DG06_2_19_torchvision.jpg,17.39523248,0.8840238,25.920197,0.850599138,Ok
1715,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2075X451_20200507_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2075X451_20200507_OH01_DG06_2_17_torchvision.jpg,15.58281605,0.8894141,27.521845,0.833732763,Ok
1716,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273H311_279.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2273H311_279_torchvision.jpg,11.8817456,0.7452838,41.241356,0.792430709,Ok
1717,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23682211_374.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_23682211_374_torchvision.jpg,15.90068779,0.87993914,21.72486,0.849368627,Ok
1718,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366P871_366.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2366P871_366_torchvision.jpg,10.62477119,0.18812236,79.75676,0.522376212,Lost
1719,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26711721_525.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_26711721_525_torchvision.jpg,17.13892419,0.8431121,37.524826,0.77456505,Ok
1720,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578X721_20200409_OH01_DG06_2_27.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1578X721_20200409_OH01_DG06_2_27_torchvision.jpg,22.15716564,0.8273846,36.054344,0.904172278,Ok
1721,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276C871_333.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2276C871_333_torchvision.jpg,23.81467611,0.9133761,11.015166,0.940114144,Ok
1722,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075Q982_764.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2075Q982_764_torchvision.jpg,19.04024165,0.33351663,68.592125,0.772116004,Lost
1723,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074D022_20200512_OH01_DG06_2_4_torchvision.jpg,14.07181667,0.35069183,98.077675,0.787452488,Lost
1724,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173H931_790.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2173H931_790_torchvision.jpg,13.00818833,0.35155952,98.01234,0.627383513,Lost
1725,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2377F331_434.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2377F331_434_torchvision.jpg,20.13715846,0.79180485,33.37673,0.833449605,Ok
