,Unnamed: 0,original,gen,PSNR,CS,CPL,SSIM,label,Hist_correlation,Hist_intersection,KL,MSE,WD,TSI,SSS1,VAE,VIF,VAE2D
161,431,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P282_20200512_OH01_DG06_2_31.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\2074P282_20200512_OH01_DG06_2_31_torchvision.jpg,22.17439591,0.8706927,24.176777,0.868944477,1,0.787624432,131517,0.096298293,49.55735067,7.26506958,0.288056507,0.023227694,0.052990096,0.438562609,0.02180911
742,990,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P282_20200512_OH01_DG06_2_31.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074P282_20200512_OH01_DG06_2_31_torchvision.jpg,11.94504064,0.26177096,135.304,0.49215069,0,0.22957226,95951,0.321423296,55.39293823,24.74921265,3.957705479,0.047023106,0.081620429,0.168937144,0.027295044
162,103,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P332_20200512_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\2074P332_20200512_OH01_DG06_2_19_torchvision.jpg,25.28615281,0.90608805,15.846087,0.928520644,1,0.73809716,115591,inf,48.27864787,4.408807373,0.341848092,0.014750273,0.042133675,0.480901119,0.017139257
873,888,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P332_20200512_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P332_20200512_OH01_DG06_2_19_torchvision.jpg,12.0362312,0.123413265,115.402565,0.631726265,0,0.055487985,40629,inf,58.2864034,28.95396118,4.428473581,0.061817665,0.014795956,0.048701532,0.006675192
24,780,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P332_20200512_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\2074P332_20200512_OH01_DG06_2_21_torchvision.jpg,15.72888141,0.86289656,34.49778,0.83679627,1,0.364043445,69686,0.922406015,58.27170003,16.37599487,1.895064824,0.017543573,0.086810846,0.345222129,0.022698391
310,911,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P332_20200512_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074P332_20200512_OH01_DG06_2_21_torchvision.jpg,22.4515861,0.7040801,64.38409,0.884804037,1,0.257310696,73660,1.321543462,14.75600179,8.074438477,1.539903376,0.020542674,0.048274595,0.391271321,0.018115586
874,1120,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P332_20200512_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P332_20200512_OH01_DG06_2_21_torchvision.jpg,15.24134464,0.6325202,89.397705,0.829901274,1,0.620629057,90670,inf,35.28374227,17.98707886,0.702568493,0.04348569,0.03669614,0.287075113,0.018123207
163,261,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P351_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\2074P351_20200512_OH01_DG06_2_5_torchvision.jpg,30.71323735,0.9089943,7.955037,0.967611027,1,0.052930729,33786,0.012439725,12.62788086,2.084106445,0.109980431,0.002421174,0.030557684,0.520121804,0.007654581
311,985,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074P352_20200512_OH01_DG06_2_17_torchvision.jpg,18.27149097,0.5912502,46.98831,0.840221477,0,0.114058862,46493,0.029455256,18.98598429,9.923901367,1.643945695,0.036393322,0.042325692,0.291810648,0.016157691
608,141,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074P352_20200512_OH01_DG06_2_17_torchvision.jpg,10.53116103,0.0509548,73.35698,0.622419059,0,-0.03186531,21735,inf,71.19749552,33.24928589,4.314793297,0.077804595,0.011162505,0.009513943,0.003075084
743,333,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074P352_20200512_OH01_DG06_2_19_torchvision.jpg,9.854162624,0.35778734,110.58374,0.578537842,0,0.068242032,92628,-0.216696201,79.95453084,44.79317627,3.203944472,0.07721641,0.11830748,0.168237924,0.030045702
1165,547,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_20.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P352_20200512_OH01_DG06_2_20_torchvision.jpg,14.49904409,0.6755957,42.318,0.854548463,1,0.058270322,47739,inf,51.690566,22.47896729,0.87140411,0.019512465,0.025334293,0.375107705,0.013657677
744,995,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_21.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074P352_20200512_OH01_DG06_2_21_torchvision.jpg,10.7907067,0.12549639,101.198074,0.530088349,0,-0.028212687,86682,-0.119756077,85.69064128,33.55770874,3.327378914,0.05174187,0.069125814,0.11195361,0.018783316
456,526,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P352_20200512_OH01_DG06_2_4_torchvision.jpg,12.95063351,0.7454552,32.404976,0.810086829,0,0.005874486,60661,-0.131096664,96.46994019,38.87260132,0.982191781,0.06644848,0.065646913,0.356608811,0.013011402
876,402,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P352_20200512_OH01_DG06_2_40_torchvision.jpg,10.46121816,0.08164582,90.19609,0.422172733,1,-0.021870494,20520,inf,56.328479,40.3012207,2.975385274,0.08882091,0.009003237,0.009262131,0.018955625
1166,1015,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P352_20200512_OH01_DG06_2_40_torchvision.jpg,9.947338774,0.10125208,112.42224,0.35996915,1,0.195321934,43589,inf,41.14805298,26.02483521,1.436448141,0.119118944,0.018676102,0.00909004,0.012231437
609,1089,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_40.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074P352_20200512_OH01_DG06_2_41_torchvision.jpg,11.39620956,0.028077316,73.360214,0.460575764,0,-0.004805868,63015,inf,74.40063883,28.85579834,3.141450587,0.14010961,0.016708469,0.009800179,0.004473019
745,1,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_40.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074P352_20200512_OH01_DG06_2_40_torchvision.jpg,9.318470796,0.11256751,80.94206,0.467290893,0,-0.073432409,84548,-0.209729262,87.27731323,52.21021118,1.698513943,0.14417088,0.075981665,0.083425381,0.013751319
1167,697,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_40.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P352_20200512_OH01_DG06_2_41_torchvision.jpg,11.50799213,0.1544293,89.48473,0.336433053,1,0.079658103,54891,inf,39.61230062,31.05374756,2.222816781,0.11079065,0.011302273,0.009410876,0.006813947
457,857,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_41.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P352_20200512_OH01_DG06_2_41_torchvision.jpg,5.738669896,0.101994775,61.80677,0.466750108,0,-0.144342275,44762,-0.149192547,91.47217204,93.61256714,1.79209271,0.029878045,0.074510623,0.093744243,0.005797776
877,723,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_41.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P352_20200512_OH01_DG06_2_42_torchvision.jpg,12.43860967,0.1439716,70.7853,0.531254078,1,-0.00657337,23076,inf,65.62513224,24.81820679,1.678901663,0.050861947,0.01130496,0.009199781,0.022406497
1168,246,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_41.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P352_20200512_OH01_DG06_2_42_torchvision.jpg,12.0501877,0.19412263,79.772766,0.467255262,1,0.077429016,35440,inf,29.60875854,12.98423462,1.341701321,0.040825594,0.015488598,0.010129556,0.012180173
312,874,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_42.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074P352_20200512_OH01_DG06_2_42_torchvision.jpg,15.3422367,0.6211139,31.073883,0.833792087,0,0.707913936,52969,-0.060030588,71.9575826,19.78987427,1.253063845,0.016739912,0.046928023,0.33293893,0.008449514
875,446,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_42.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P352_20200512_OH01_DG06_2_4_torchvision.jpg,10.53802112,0.16449016,113.48805,0.460376726,1,0.212928128,45296,0.012330515,42.6956604,10.73605347,3.344532779,0.039632365,0.032964074,0.007007385,0.006737966
746,337,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074P352_20200512_OH01_DG06_2_5_torchvision.jpg,22.26519686,0.81548357,37.667824,0.859728293,1,0.129651599,59573,0.11189547,34.45045369,7.362786865,2.695003669,0.023294738,0.057515454,0.457841743,0.014341583
1018,511,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P352_20200512_OH01_DG06_2_5_torchvision.jpg,18.06453755,0.80012673,28.37351,0.882290006,1,0.147900706,50635,inf,4.062668864,15.13704224,0.922199119,0.013321101,0.026277331,0.409146424,0.023602494
610,719,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074P352_20200512_OH01_DG06_2_8_torchvision.jpg,26.44074418,0.88299507,23.686893,0.898178911,1,0.212465019,83655,0.013504552,17.77289632,2.150799561,0.579929061,0.018103,0.042491828,0.454920798,0.001764532
878,1165,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P352_20200512_OH01_DG06_2_8_torchvision.jpg,9.969672248,0.037337624,96.48855,0.418218647,0,-0.030522863,9752,inf,49.55165202,51.70888062,5.805039139,0.040477,0.004679558,0.001463546,0.018202206
879,1164,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_31.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P713_20200513_OH01_DG06_2_31_torchvision.jpg,17.11706222,0.45245472,40.13512,0.857407343,0,0.621347117,96613,inf,12.57774862,8.675402832,1.247712818,0.015338918,0.01368222,0.179084938,0.009599655
1169,242,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_31.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P713_20200513_OH01_DG06_2_31_torchvision.jpg,20.48195259,0.6664377,34.580364,0.919704955,1,0.277375227,65211,1.091730616,10.66978963,10.6383667,0.672798434,0.012942378,0.025799475,0.341487918,0.004799727
458,298,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P713_20200513_OH01_DG06_2_4_torchvision.jpg,12.46115712,0.8327011,29.4716,0.756254878,1,-0.004068138,61706,1.402088077,96.56049805,43.56678467,1.381158268,0.019300694,0.077951189,0.342961649,0.026209799
25,81,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\2074P713_20200513_OH01_DG06_2_5_torchvision.jpg,20.62395617,0.8972926,15.52471,0.91552364,1,0.088320523,48254,1.542061732,18.65756429,16.83136597,0.613723092,0.006923156,0.037754253,0.456379544,0.014595337
459,917,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P713_20200513_OH01_DG06_2_5_torchvision.jpg,10.26289428,0.83297104,23.649002,0.731749065,1,0.29964912,61743,1.239484369,84.12272746,53.05636597,0.707674902,0.01254453,0.08942904,0.354903563,0.013843816
747,855,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074P713_20200513_OH01_DG06_2_5_torchvision.jpg,9.861925834,0.7617105,31.927135,0.783428221,1,0.148269076,58944,1.40013395,82.18746541,49.99301758,0.478534736,0.006912771,0.071126492,0.332784538,0.020380155
1170,1282,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P713_20200513_OH01_DG06_2_5_torchvision.jpg,17.56529664,0.5908452,58.576805,0.799539893,0,0.364483135,74831,inf,11.91252441,12.86572876,0.815264188,0.05213344,0.032192589,0.179108312,0.022255021
460,355,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P871_20200512_OH01_DG06_2_11_torchvision.jpg,13.79386223,0.4121861,67.620705,0.793436509,0,-0.017934154,42394,-0.074121556,71.11119181,28.39749146,1.386674413,0.034681436,0.048382188,0.260602358,0.009068149
611,384,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074P871_20200512_OH01_DG06_2_11_torchvision.jpg,16.94744775,0.46532944,61.809742,0.707853422,0,-0.018235011,34219,inf,72.15803223,23.58330078,3.084179305,0.03582588,0.02545263,0.211147105,0.007992157
1171,852,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P871_20200512_OH01_DG06_2_11_torchvision.jpg,17.17118643,0.7214001,39.50329,0.905704044,1,0.052709722,35969,inf,7.302264404,14.22991333,1.074761497,0.015589811,0.021344021,0.390647265,0.015081129
461,535,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P871_20200512_OH01_DG06_2_12_torchvision.jpg,15.97992526,0.8103669,22.965967,0.8845324,1,0.183455099,36148,0.002884481,78.32103068,23.78239746,0.583708415,0.033562798,0.055117115,0.473820212,0.005987955
1172,115,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_12.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\2074P871_20200512_OH01_DG06_2_12_torchvision.jpg,16.07777095,0.5736574,39.25635,0.84861491,1,-0.015377755,18025,inf,61.5335673,27.60700073,1.482895059,0.02410726,0.010000285,0.294500377,0.020437064
313,1198,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074P871_20200512_OH01_DG06_2_14_torchvision.jpg,11.73859076,0.15872572,45.703197,0.741530771,0,0.71644113,49230,-0.203786196,79.19214478,28.83564453,1.854299168,0.018665496,0.029219253,0.031208722,0.005561739
462,57,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P871_20200512_OH01_DG06_2_14_torchvision.jpg,9.461772192,0.30608365,70.118164,0.713069714,0,-0.004639258,32561,-0.249481444,96.20318604,55.58501587,0.526161937,0.02677422,0.054261981,0.106855407,0.00715878
612,530,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074P871_20200512_OH01_DG06_2_14_torchvision.jpg,15.73019642,0.2139898,54.19469,0.799537691,0,0.023786437,31126,-0.142697017,75.19709676,24.24940796,1.326229207,0.024263619,0.020895897,0.088641974,0.016652346
748,1275,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074P871_20200512_OH01_DG06_2_14_torchvision.jpg,11.16439833,0.5103663,42.888855,0.823528386,0,0.082311622,35837,-0.237522362,96.81778564,50.19385376,0.553571429,0.026748952,0.044757036,0.310619164,0.017501723
164,23,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\2074P871_20200512_OH01_DG06_2_15_torchvision.jpg,22.5205242,0.91864455,11.503424,0.934821435,1,0.495361863,79845,0.050316969,28.00782674,7.94175415,0.171777153,0.013641795,0.0459303,0.480302676,0.018978362
613,715,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_15.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074P871_20200512_OH01_DG06_2_15_torchvision.jpg,27.79078143,0.9457274,8.050414,0.94576612,1,0.093840002,50021,0.012332121,15.76322021,3.070336914,0.377305528,0.012991293,0.030803804,0.507331128,0.014890884
